hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
13,2016-07-21 04:00:00,2016,July,21,Thursday,4,13,Flagstaff Station
127,2016-07-21 05:00:00,2016,July,21,Thursday,5,13,Flagstaff Station
743,2016-07-21 06:00:00,2016,July,21,Thursday,6,13,Flagstaff Station
2732,2016-07-21 07:00:00,2016,July,21,Thursday,7,13,Flagstaff Station
6564,2016-07-21 08:00:00,2016,July,21,Thursday,8,13,Flagstaff Station
2938,2016-07-21 09:00:00,2016,July,21,Thursday,9,13,Flagstaff Station
965,2016-07-21 10:00:00,2016,July,21,Thursday,10,13,Flagstaff Station
772,2016-07-21 11:00:00,2016,July,21,Thursday,11,13,Flagstaff Station
1195,2016-07-21 12:00:00,2016,July,21,Thursday,12,13,Flagstaff Station
1473,2016-07-21 13:00:00,2016,July,21,Thursday,13,13,Flagstaff Station
1042,2016-07-21 14:00:00,2016,July,21,Thursday,14,13,Flagstaff Station
1269,2016-07-21 15:00:00,2016,July,21,Thursday,15,13,Flagstaff Station
2343,2016-07-21 16:00:00,2016,July,21,Thursday,16,13,Flagstaff Station
4045,2016-07-21 17:00:00,2016,July,21,Thursday,17,13,Flagstaff Station
1778,2016-07-21 18:00:00,2016,July,21,Thursday,18,13,Flagstaff Station
663,2016-07-21 19:00:00,2016,July,21,Thursday,19,13,Flagstaff Station
343,2016-07-21 20:00:00,2016,July,21,Thursday,20,13,Flagstaff Station
256,2016-07-21 21:00:00,2016,July,21,Thursday,21,13,Flagstaff Station
159,2016-07-21 22:00:00,2016,July,21,Thursday,22,13,Flagstaff Station
115,2016-07-21 23:00:00,2016,July,21,Thursday,23,13,Flagstaff Station
65,2016-07-22 00:00:00,2016,July,22,Friday,0,13,Flagstaff Station
27,2016-07-22 01:00:00,2016,July,22,Friday,1,13,Flagstaff Station
19,2016-07-22 02:00:00,2016,July,22,Friday,2,13,Flagstaff Station
23,2016-07-22 03:00:00,2016,July,22,Friday,3,13,Flagstaff Station
17,2016-07-22 04:00:00,2016,July,22,Friday,4,13,Flagstaff Station
138,2016-07-22 05:00:00,2016,July,22,Friday,5,13,Flagstaff Station
858,2016-07-22 06:00:00,2016,July,22,Friday,6,13,Flagstaff Station
2296,2016-07-22 07:00:00,2016,July,22,Friday,7,13,Flagstaff Station
4326,2016-07-22 08:00:00,2016,July,22,Friday,8,13,Flagstaff Station
2783,2016-07-22 09:00:00,2016,July,22,Friday,9,13,Flagstaff Station
1003,2016-07-22 10:00:00,2016,July,22,Friday,10,13,Flagstaff Station
804,2016-07-22 11:00:00,2016,July,22,Friday,11,13,Flagstaff Station
1053,2016-07-22 12:00:00,2016,July,22,Friday,12,13,Flagstaff Station
1207,2016-07-22 13:00:00,2016,July,22,Friday,13,13,Flagstaff Station
1011,2016-07-22 14:00:00,2016,July,22,Friday,14,13,Flagstaff Station
1252,2016-07-22 15:00:00,2016,July,22,Friday,15,13,Flagstaff Station
2203,2016-07-22 16:00:00,2016,July,22,Friday,16,13,Flagstaff Station
3293,2016-07-22 17:00:00,2016,July,22,Friday,17,13,Flagstaff Station
1526,2016-07-22 18:00:00,2016,July,22,Friday,18,13,Flagstaff Station
534,2016-07-22 19:00:00,2016,July,22,Friday,19,13,Flagstaff Station
362,2016-07-22 20:00:00,2016,July,22,Friday,20,13,Flagstaff Station
331,2016-07-22 21:00:00,2016,July,22,Friday,21,13,Flagstaff Station
277,2016-07-22 22:00:00,2016,July,22,Friday,22,13,Flagstaff Station
195,2016-07-22 23:00:00,2016,July,22,Friday,23,13,Flagstaff Station
115,2016-07-23 00:00:00,2016,July,23,Saturday,0,13,Flagstaff Station
39,2016-07-23 01:00:00,2016,July,23,Saturday,1,13,Flagstaff Station
25,2016-07-23 02:00:00,2016,July,23,Saturday,2,13,Flagstaff Station
24,2016-07-23 03:00:00,2016,July,23,Saturday,3,13,Flagstaff Station
19,2016-07-23 04:00:00,2016,July,23,Saturday,4,13,Flagstaff Station
27,2016-07-23 05:00:00,2016,July,23,Saturday,5,13,Flagstaff Station
57,2016-07-23 06:00:00,2016,July,23,Saturday,6,13,Flagstaff Station
96,2016-07-23 07:00:00,2016,July,23,Saturday,7,13,Flagstaff Station
209,2016-07-23 08:00:00,2016,July,23,Saturday,8,13,Flagstaff Station
227,2016-07-23 09:00:00,2016,July,23,Saturday,9,13,Flagstaff Station
297,2016-07-23 10:00:00,2016,July,23,Saturday,10,13,Flagstaff Station
317,2016-07-23 11:00:00,2016,July,23,Saturday,11,13,Flagstaff Station
367,2016-07-23 12:00:00,2016,July,23,Saturday,12,13,Flagstaff Station
320,2016-07-23 13:00:00,2016,July,23,Saturday,13,13,Flagstaff Station
354,2016-07-23 14:00:00,2016,July,23,Saturday,14,13,Flagstaff Station
267,2016-07-23 15:00:00,2016,July,23,Saturday,15,13,Flagstaff Station
243,2016-07-23 16:00:00,2016,July,23,Saturday,16,13,Flagstaff Station
246,2016-07-23 17:00:00,2016,July,23,Saturday,17,13,Flagstaff Station
246,2016-07-23 18:00:00,2016,July,23,Saturday,18,13,Flagstaff Station
187,2016-07-23 19:00:00,2016,July,23,Saturday,19,13,Flagstaff Station
156,2016-07-23 20:00:00,2016,July,23,Saturday,20,13,Flagstaff Station
182,2016-07-23 21:00:00,2016,July,23,Saturday,21,13,Flagstaff Station
207,2016-07-23 22:00:00,2016,July,23,Saturday,22,13,Flagstaff Station
221,2016-07-23 23:00:00,2016,July,23,Saturday,23,13,Flagstaff Station
77,2016-07-24 00:00:00,2016,July,24,Sunday,0,13,Flagstaff Station
40,2016-07-24 01:00:00,2016,July,24,Sunday,1,13,Flagstaff Station
39,2016-07-24 02:00:00,2016,July,24,Sunday,2,13,Flagstaff Station
38,2016-07-24 03:00:00,2016,July,24,Sunday,3,13,Flagstaff Station
33,2016-07-24 04:00:00,2016,July,24,Sunday,4,13,Flagstaff Station
21,2016-07-24 05:00:00,2016,July,24,Sunday,5,13,Flagstaff Station
34,2016-07-24 06:00:00,2016,July,24,Sunday,6,13,Flagstaff Station
29,2016-07-24 07:00:00,2016,July,24,Sunday,7,13,Flagstaff Station
136,2016-07-24 08:00:00,2016,July,24,Sunday,8,13,Flagstaff Station
216,2016-07-24 09:00:00,2016,July,24,Sunday,9,13,Flagstaff Station
213,2016-07-24 10:00:00,2016,July,24,Sunday,10,13,Flagstaff Station
237,2016-07-24 11:00:00,2016,July,24,Sunday,11,13,Flagstaff Station
322,2016-07-24 12:00:00,2016,July,24,Sunday,12,13,Flagstaff Station
261,2016-07-24 13:00:00,2016,July,24,Sunday,13,13,Flagstaff Station
257,2016-07-24 14:00:00,2016,July,24,Sunday,14,13,Flagstaff Station
268,2016-07-24 15:00:00,2016,July,24,Sunday,15,13,Flagstaff Station
217,2016-07-24 16:00:00,2016,July,24,Sunday,16,13,Flagstaff Station
167,2016-07-24 17:00:00,2016,July,24,Sunday,17,13,Flagstaff Station
180,2016-07-24 18:00:00,2016,July,24,Sunday,18,13,Flagstaff Station
151,2016-07-24 19:00:00,2016,July,24,Sunday,19,13,Flagstaff Station
130,2016-07-24 20:00:00,2016,July,24,Sunday,20,13,Flagstaff Station
110,2016-07-24 21:00:00,2016,July,24,Sunday,21,13,Flagstaff Station
139,2016-07-24 22:00:00,2016,July,24,Sunday,22,13,Flagstaff Station
93,2016-07-24 23:00:00,2016,July,24,Sunday,23,13,Flagstaff Station
58,2016-07-25 00:00:00,2016,July,25,Monday,0,13,Flagstaff Station
13,2016-07-25 01:00:00,2016,July,25,Monday,1,13,Flagstaff Station
8,2016-07-25 02:00:00,2016,July,25,Monday,2,13,Flagstaff Station
9,2016-07-25 03:00:00,2016,July,25,Monday,3,13,Flagstaff Station
8,2016-07-25 04:00:00,2016,July,25,Monday,4,13,Flagstaff Station
109,2016-07-25 05:00:00,2016,July,25,Monday,5,13,Flagstaff Station
620,2016-07-25 06:00:00,2016,July,25,Monday,6,13,Flagstaff Station
2278,2016-07-25 07:00:00,2016,July,25,Monday,7,13,Flagstaff Station
5075,2016-07-25 08:00:00,2016,July,25,Monday,8,13,Flagstaff Station
2775,2016-07-25 09:00:00,2016,July,25,Monday,9,13,Flagstaff Station
961,2016-07-25 10:00:00,2016,July,25,Monday,10,13,Flagstaff Station
782,2016-07-25 11:00:00,2016,July,25,Monday,11,13,Flagstaff Station
1129,2016-07-25 12:00:00,2016,July,25,Monday,12,13,Flagstaff Station
1483,2016-07-25 13:00:00,2016,July,25,Monday,13,13,Flagstaff Station
990,2016-07-25 14:00:00,2016,July,25,Monday,14,13,Flagstaff Station
1324,2016-07-25 15:00:00,2016,July,25,Monday,15,13,Flagstaff Station
2566,2016-07-25 16:00:00,2016,July,25,Monday,16,13,Flagstaff Station
4257,2016-07-25 17:00:00,2016,July,25,Monday,17,13,Flagstaff Station
2169,2016-07-25 18:00:00,2016,July,25,Monday,18,13,Flagstaff Station
628,2016-07-25 19:00:00,2016,July,25,Monday,19,13,Flagstaff Station
273,2016-07-25 20:00:00,2016,July,25,Monday,20,13,Flagstaff Station
186,2016-07-25 21:00:00,2016,July,25,Monday,21,13,Flagstaff Station
127,2016-07-25 22:00:00,2016,July,25,Monday,22,13,Flagstaff Station
87,2016-07-25 23:00:00,2016,July,25,Monday,23,13,Flagstaff Station
32,2016-07-26 00:00:00,2016,July,26,Tuesday,0,13,Flagstaff Station
23,2016-07-26 01:00:00,2016,July,26,Tuesday,1,13,Flagstaff Station
6,2016-07-26 02:00:00,2016,July,26,Tuesday,2,13,Flagstaff Station
6,2016-07-26 03:00:00,2016,July,26,Tuesday,3,13,Flagstaff Station
5,2016-07-26 04:00:00,2016,July,26,Tuesday,4,13,Flagstaff Station
114,2016-07-26 05:00:00,2016,July,26,Tuesday,5,13,Flagstaff Station
749,2016-07-26 06:00:00,2016,July,26,Tuesday,6,13,Flagstaff Station
2397,2016-07-26 07:00:00,2016,July,26,Tuesday,7,13,Flagstaff Station
5114,2016-07-26 08:00:00,2016,July,26,Tuesday,8,13,Flagstaff Station
2630,2016-07-26 09:00:00,2016,July,26,Tuesday,9,13,Flagstaff Station
1059,2016-07-26 10:00:00,2016,July,26,Tuesday,10,13,Flagstaff Station
795,2016-07-26 11:00:00,2016,July,26,Tuesday,11,13,Flagstaff Station
1169,2016-07-26 12:00:00,2016,July,26,Tuesday,12,13,Flagstaff Station
1288,2016-07-26 13:00:00,2016,July,26,Tuesday,13,13,Flagstaff Station
963,2016-07-26 14:00:00,2016,July,26,Tuesday,14,13,Flagstaff Station
1271,2016-07-26 15:00:00,2016,July,26,Tuesday,15,13,Flagstaff Station
2575,2016-07-26 16:00:00,2016,July,26,Tuesday,16,13,Flagstaff Station
4251,2016-07-26 17:00:00,2016,July,26,Tuesday,17,13,Flagstaff Station
1842,2016-07-26 18:00:00,2016,July,26,Tuesday,18,13,Flagstaff Station
621,2016-07-26 19:00:00,2016,July,26,Tuesday,19,13,Flagstaff Station
422,2016-07-26 20:00:00,2016,July,26,Tuesday,20,13,Flagstaff Station
221,2016-07-26 21:00:00,2016,July,26,Tuesday,21,13,Flagstaff Station
173,2016-07-26 22:00:00,2016,July,26,Tuesday,22,13,Flagstaff Station
107,2016-07-26 23:00:00,2016,July,26,Tuesday,23,13,Flagstaff Station
74,2016-07-27 00:00:00,2016,July,27,Wednesday,0,13,Flagstaff Station
34,2016-07-27 01:00:00,2016,July,27,Wednesday,1,13,Flagstaff Station
6,2016-07-27 02:00:00,2016,July,27,Wednesday,2,13,Flagstaff Station
14,2016-07-27 03:00:00,2016,July,27,Wednesday,3,13,Flagstaff Station
9,2016-07-27 04:00:00,2016,July,27,Wednesday,4,13,Flagstaff Station
123,2016-07-27 05:00:00,2016,July,27,Wednesday,5,13,Flagstaff Station
730,2016-07-27 06:00:00,2016,July,27,Wednesday,6,13,Flagstaff Station
2327,2016-07-27 07:00:00,2016,July,27,Wednesday,7,13,Flagstaff Station
5344,2016-07-27 08:00:00,2016,July,27,Wednesday,8,13,Flagstaff Station
2861,2016-07-27 09:00:00,2016,July,27,Wednesday,9,13,Flagstaff Station
1026,2016-07-27 10:00:00,2016,July,27,Wednesday,10,13,Flagstaff Station
908,2016-07-27 11:00:00,2016,July,27,Wednesday,11,13,Flagstaff Station
1223,2016-07-27 12:00:00,2016,July,27,Wednesday,12,13,Flagstaff Station
1416,2016-07-27 13:00:00,2016,July,27,Wednesday,13,13,Flagstaff Station
1107,2016-07-27 14:00:00,2016,July,27,Wednesday,14,13,Flagstaff Station
1298,2016-07-27 15:00:00,2016,July,27,Wednesday,15,13,Flagstaff Station
2526,2016-07-27 16:00:00,2016,July,27,Wednesday,16,13,Flagstaff Station
3927,2016-07-27 17:00:00,2016,July,27,Wednesday,17,13,Flagstaff Station
1871,2016-07-27 18:00:00,2016,July,27,Wednesday,18,13,Flagstaff Station
721,2016-07-27 19:00:00,2016,July,27,Wednesday,19,13,Flagstaff Station
405,2016-07-27 20:00:00,2016,July,27,Wednesday,20,13,Flagstaff Station
240,2016-07-27 21:00:00,2016,July,27,Wednesday,21,13,Flagstaff Station
159,2016-07-27 22:00:00,2016,July,27,Wednesday,22,13,Flagstaff Station
110,2016-07-27 23:00:00,2016,July,27,Wednesday,23,13,Flagstaff Station
83,2016-07-28 00:00:00,2016,July,28,Thursday,0,13,Flagstaff Station
13,2016-07-28 01:00:00,2016,July,28,Thursday,1,13,Flagstaff Station
7,2016-07-28 02:00:00,2016,July,28,Thursday,2,13,Flagstaff Station
12,2016-07-28 03:00:00,2016,July,28,Thursday,3,13,Flagstaff Station
7,2016-07-28 04:00:00,2016,July,28,Thursday,4,13,Flagstaff Station
132,2016-07-28 05:00:00,2016,July,28,Thursday,5,13,Flagstaff Station
724,2016-07-28 06:00:00,2016,July,28,Thursday,6,13,Flagstaff Station
2392,2016-07-28 07:00:00,2016,July,28,Thursday,7,13,Flagstaff Station
4938,2016-07-28 08:00:00,2016,July,28,Thursday,8,13,Flagstaff Station
2775,2016-07-28 09:00:00,2016,July,28,Thursday,9,13,Flagstaff Station
1007,2016-07-28 10:00:00,2016,July,28,Thursday,10,13,Flagstaff Station
805,2016-07-28 11:00:00,2016,July,28,Thursday,11,13,Flagstaff Station
1155,2016-07-28 12:00:00,2016,July,28,Thursday,12,13,Flagstaff Station
1295,2016-07-28 13:00:00,2016,July,28,Thursday,13,13,Flagstaff Station
1113,2016-07-28 14:00:00,2016,July,28,Thursday,14,13,Flagstaff Station
1366,2016-07-28 15:00:00,2016,July,28,Thursday,15,13,Flagstaff Station
2416,2016-07-28 16:00:00,2016,July,28,Thursday,16,13,Flagstaff Station
3939,2016-07-28 17:00:00,2016,July,28,Thursday,17,13,Flagstaff Station
1764,2016-07-28 18:00:00,2016,July,28,Thursday,18,13,Flagstaff Station
586,2016-07-28 19:00:00,2016,July,28,Thursday,19,13,Flagstaff Station
370,2016-07-28 20:00:00,2016,July,28,Thursday,20,13,Flagstaff Station
232,2016-07-28 21:00:00,2016,July,28,Thursday,21,13,Flagstaff Station
190,2016-07-28 22:00:00,2016,July,28,Thursday,22,13,Flagstaff Station
121,2016-07-28 23:00:00,2016,July,28,Thursday,23,13,Flagstaff Station
71,2016-07-29 00:00:00,2016,July,29,Friday,0,13,Flagstaff Station
29,2016-07-29 01:00:00,2016,July,29,Friday,1,13,Flagstaff Station
13,2016-07-29 02:00:00,2016,July,29,Friday,2,13,Flagstaff Station
13,2016-07-29 03:00:00,2016,July,29,Friday,3,13,Flagstaff Station
21,2016-07-29 04:00:00,2016,July,29,Friday,4,13,Flagstaff Station
115,2016-07-29 05:00:00,2016,July,29,Friday,5,13,Flagstaff Station
671,2016-07-29 06:00:00,2016,July,29,Friday,6,13,Flagstaff Station
2198,2016-07-29 07:00:00,2016,July,29,Friday,7,13,Flagstaff Station
4709,2016-07-29 08:00:00,2016,July,29,Friday,8,13,Flagstaff Station
2631,2016-07-29 09:00:00,2016,July,29,Friday,9,13,Flagstaff Station
962,2016-07-29 10:00:00,2016,July,29,Friday,10,13,Flagstaff Station
891,2016-07-29 11:00:00,2016,July,29,Friday,11,13,Flagstaff Station
1260,2016-07-29 12:00:00,2016,July,29,Friday,12,13,Flagstaff Station
1314,2016-07-29 13:00:00,2016,July,29,Friday,13,13,Flagstaff Station
1048,2016-07-29 14:00:00,2016,July,29,Friday,14,13,Flagstaff Station
1356,2016-07-29 15:00:00,2016,July,29,Friday,15,13,Flagstaff Station
2533,2016-07-29 16:00:00,2016,July,29,Friday,16,13,Flagstaff Station
3272,2016-07-29 17:00:00,2016,July,29,Friday,17,13,Flagstaff Station
1486,2016-07-29 18:00:00,2016,July,29,Friday,18,13,Flagstaff Station
591,2016-07-29 19:00:00,2016,July,29,Friday,19,13,Flagstaff Station
356,2016-07-29 20:00:00,2016,July,29,Friday,20,13,Flagstaff Station
345,2016-07-29 21:00:00,2016,July,29,Friday,21,13,Flagstaff Station
302,2016-07-29 22:00:00,2016,July,29,Friday,22,13,Flagstaff Station
191,2016-07-29 23:00:00,2016,July,29,Friday,23,13,Flagstaff Station
140,2016-07-30 00:00:00,2016,July,30,Saturday,0,13,Flagstaff Station
76,2016-07-30 01:00:00,2016,July,30,Saturday,1,13,Flagstaff Station
39,2016-07-30 02:00:00,2016,July,30,Saturday,2,13,Flagstaff Station
27,2016-07-30 03:00:00,2016,July,30,Saturday,3,13,Flagstaff Station
15,2016-07-30 04:00:00,2016,July,30,Saturday,4,13,Flagstaff Station
24,2016-07-30 05:00:00,2016,July,30,Saturday,5,13,Flagstaff Station
53,2016-07-30 06:00:00,2016,July,30,Saturday,6,13,Flagstaff Station
138,2016-07-30 07:00:00,2016,July,30,Saturday,7,13,Flagstaff Station
234,2016-07-30 08:00:00,2016,July,30,Saturday,8,13,Flagstaff Station
277,2016-07-30 09:00:00,2016,July,30,Saturday,9,13,Flagstaff Station
242,2016-07-30 10:00:00,2016,July,30,Saturday,10,13,Flagstaff Station
340,2016-07-30 11:00:00,2016,July,30,Saturday,11,13,Flagstaff Station
295,2016-07-30 12:00:00,2016,July,30,Saturday,12,13,Flagstaff Station
325,2016-07-30 13:00:00,2016,July,30,Saturday,13,13,Flagstaff Station
362,2016-07-30 14:00:00,2016,July,30,Saturday,14,13,Flagstaff Station
277,2016-07-30 15:00:00,2016,July,30,Saturday,15,13,Flagstaff Station
285,2016-07-30 16:00:00,2016,July,30,Saturday,16,13,Flagstaff Station
267,2016-07-30 17:00:00,2016,July,30,Saturday,17,13,Flagstaff Station
242,2016-07-30 18:00:00,2016,July,30,Saturday,18,13,Flagstaff Station
279,2016-07-30 19:00:00,2016,July,30,Saturday,19,13,Flagstaff Station
177,2016-07-30 20:00:00,2016,July,30,Saturday,20,13,Flagstaff Station
161,2016-07-30 21:00:00,2016,July,30,Saturday,21,13,Flagstaff Station
237,2016-07-30 22:00:00,2016,July,30,Saturday,22,13,Flagstaff Station
194,2016-07-30 23:00:00,2016,July,30,Saturday,23,13,Flagstaff Station
142,2016-07-31 00:00:00,2016,July,31,Sunday,0,13,Flagstaff Station
77,2016-07-31 01:00:00,2016,July,31,Sunday,1,13,Flagstaff Station
48,2016-07-31 02:00:00,2016,July,31,Sunday,2,13,Flagstaff Station
60,2016-07-31 03:00:00,2016,July,31,Sunday,3,13,Flagstaff Station
42,2016-07-31 04:00:00,2016,July,31,Sunday,4,13,Flagstaff Station
30,2016-07-31 05:00:00,2016,July,31,Sunday,5,13,Flagstaff Station
34,2016-07-31 06:00:00,2016,July,31,Sunday,6,13,Flagstaff Station
46,2016-07-31 07:00:00,2016,July,31,Sunday,7,13,Flagstaff Station
131,2016-07-31 08:00:00,2016,July,31,Sunday,8,13,Flagstaff Station
189,2016-07-31 09:00:00,2016,July,31,Sunday,9,13,Flagstaff Station
292,2016-07-31 10:00:00,2016,July,31,Sunday,10,13,Flagstaff Station
240,2016-07-31 11:00:00,2016,July,31,Sunday,11,13,Flagstaff Station
246,2016-07-31 12:00:00,2016,July,31,Sunday,12,13,Flagstaff Station
291,2016-07-31 13:00:00,2016,July,31,Sunday,13,13,Flagstaff Station
251,2016-07-31 14:00:00,2016,July,31,Sunday,14,13,Flagstaff Station
266,2016-07-31 15:00:00,2016,July,31,Sunday,15,13,Flagstaff Station
267,2016-07-31 16:00:00,2016,July,31,Sunday,16,13,Flagstaff Station
253,2016-07-31 17:00:00,2016,July,31,Sunday,17,13,Flagstaff Station
212,2016-07-31 18:00:00,2016,July,31,Sunday,18,13,Flagstaff Station
134,2016-07-31 19:00:00,2016,July,31,Sunday,19,13,Flagstaff Station
142,2016-07-31 20:00:00,2016,July,31,Sunday,20,13,Flagstaff Station
114,2016-07-31 21:00:00,2016,July,31,Sunday,21,13,Flagstaff Station
99,2016-07-31 22:00:00,2016,July,31,Sunday,22,13,Flagstaff Station
101,2016-07-31 23:00:00,2016,July,31,Sunday,23,13,Flagstaff Station
37,2016-08-01 00:00:00,2016,August,1,Monday,0,13,Flagstaff Station
15,2016-08-01 01:00:00,2016,August,1,Monday,1,13,Flagstaff Station
18,2016-08-01 02:00:00,2016,August,1,Monday,2,13,Flagstaff Station
11,2016-08-01 03:00:00,2016,August,1,Monday,3,13,Flagstaff Station
8,2016-08-01 04:00:00,2016,August,1,Monday,4,13,Flagstaff Station
125,2016-08-01 05:00:00,2016,August,1,Monday,5,13,Flagstaff Station
682,2016-08-01 06:00:00,2016,August,1,Monday,6,13,Flagstaff Station
2792,2016-08-01 07:00:00,2016,August,1,Monday,7,13,Flagstaff Station
6798,2016-08-01 08:00:00,2016,August,1,Monday,8,13,Flagstaff Station
3470,2016-08-01 09:00:00,2016,August,1,Monday,9,13,Flagstaff Station
1023,2016-08-01 10:00:00,2016,August,1,Monday,10,13,Flagstaff Station
811,2016-08-01 11:00:00,2016,August,1,Monday,11,13,Flagstaff Station
1063,2016-08-01 12:00:00,2016,August,1,Monday,12,13,Flagstaff Station
1249,2016-08-01 13:00:00,2016,August,1,Monday,13,13,Flagstaff Station
1024,2016-08-01 14:00:00,2016,August,1,Monday,14,13,Flagstaff Station
1550,2016-08-01 15:00:00,2016,August,1,Monday,15,13,Flagstaff Station
3428,2016-08-01 16:00:00,2016,August,1,Monday,16,13,Flagstaff Station
5956,2016-08-01 17:00:00,2016,August,1,Monday,17,13,Flagstaff Station
2329,2016-08-01 18:00:00,2016,August,1,Monday,18,13,Flagstaff Station
877,2016-08-01 19:00:00,2016,August,1,Monday,19,13,Flagstaff Station
351,2016-08-01 20:00:00,2016,August,1,Monday,20,13,Flagstaff Station
248,2016-08-01 21:00:00,2016,August,1,Monday,21,13,Flagstaff Station
122,2016-08-01 22:00:00,2016,August,1,Monday,22,13,Flagstaff Station
90,2016-08-01 23:00:00,2016,August,1,Monday,23,13,Flagstaff Station
36,2016-08-02 00:00:00,2016,August,2,Tuesday,0,13,Flagstaff Station
16,2016-08-02 01:00:00,2016,August,2,Tuesday,1,13,Flagstaff Station
22,2016-08-02 02:00:00,2016,August,2,Tuesday,2,13,Flagstaff Station
8,2016-08-02 03:00:00,2016,August,2,Tuesday,3,13,Flagstaff Station
7,2016-08-02 04:00:00,2016,August,2,Tuesday,4,13,Flagstaff Station
131,2016-08-02 05:00:00,2016,August,2,Tuesday,5,13,Flagstaff Station
745,2016-08-02 06:00:00,2016,August,2,Tuesday,6,13,Flagstaff Station
2379,2016-08-02 07:00:00,2016,August,2,Tuesday,7,13,Flagstaff Station
5265,2016-08-02 08:00:00,2016,August,2,Tuesday,8,13,Flagstaff Station
2772,2016-08-02 09:00:00,2016,August,2,Tuesday,9,13,Flagstaff Station
1064,2016-08-02 10:00:00,2016,August,2,Tuesday,10,13,Flagstaff Station
965,2016-08-02 11:00:00,2016,August,2,Tuesday,11,13,Flagstaff Station
1365,2016-08-02 12:00:00,2016,August,2,Tuesday,12,13,Flagstaff Station
1576,2016-08-02 13:00:00,2016,August,2,Tuesday,13,13,Flagstaff Station
1045,2016-08-02 14:00:00,2016,August,2,Tuesday,14,13,Flagstaff Station
1268,2016-08-02 15:00:00,2016,August,2,Tuesday,15,13,Flagstaff Station
2554,2016-08-02 16:00:00,2016,August,2,Tuesday,16,13,Flagstaff Station
4110,2016-08-02 17:00:00,2016,August,2,Tuesday,17,13,Flagstaff Station
1920,2016-08-02 18:00:00,2016,August,2,Tuesday,18,13,Flagstaff Station
661,2016-08-02 19:00:00,2016,August,2,Tuesday,19,13,Flagstaff Station
381,2016-08-02 20:00:00,2016,August,2,Tuesday,20,13,Flagstaff Station
247,2016-08-02 21:00:00,2016,August,2,Tuesday,21,13,Flagstaff Station
189,2016-08-02 22:00:00,2016,August,2,Tuesday,22,13,Flagstaff Station
81,2016-08-02 23:00:00,2016,August,2,Tuesday,23,13,Flagstaff Station
54,2016-08-03 00:00:00,2016,August,3,Wednesday,0,13,Flagstaff Station
15,2016-08-03 01:00:00,2016,August,3,Wednesday,1,13,Flagstaff Station
